Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,,Series_title_2
SSSQ.SFRS2111CA,2020.12,1700.802,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2021.03,1621.378,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2021.06,1749.539,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2021.09,1673.346,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2021.12,1902.56,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2022.03,1792.335,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2022.06,1887.082,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2022.09,1974.21,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2022.12,1982.208,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2023.03,1938.541,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CA,2023.06,2053.913,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Actual,,
SSSQ.SFRS2111CS,2004.06,907.011,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2004.09,905.214,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2004.12,907.71,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2005.03,847.143,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2005.06,945.073,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2005.09,924.454,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2005.12,912.962,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2006.03,912.063,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2006.06,888.707,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2006.09,895.82,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2006.12,903.486,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2007.03,935.458,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2007.06,933.572,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2007.09,944.271,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2007.12,983.36,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2008.03,977.176,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2008.06,1002.266,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2008.09,986.177,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2008.12,963.346,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2009.03,920.136,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2009.06,939.092,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2009.09,932.274,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2009.12,939.524,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2010.03,993.947,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2010.06,974.483,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2010.09,1000.428,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2010.12,979.65,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2011.03,1017.203,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2011.06,1049.698,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2011.09,1059.153,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2011.12,1101.779,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2012.03,1053.932,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2012.06,1041.453,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2012.09,1062.066,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2012.12,1054.183,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2013.03,1070.466,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2013.06,1123.042,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2013.09,1121.106,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2013.12,1128.096,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2014.03,1165.225,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2014.06,1156.912,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2014.09,1143.759,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2014.12,1167.61,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2015.03,1195.805,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2015.06,1181.288,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2015.09,1229.823,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2015.12,1257.624,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2016.03,1270.461,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2016.06,1301.31,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2016.09,1339.631,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2016.12,1398.033,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2017.03,1403.028,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2017.06,1396.575,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2017.09,1428.974,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2017.12,1444.708,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2018.03,1447.853,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2018.06,1525.324,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2018.09,1529.61,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2018.12,1531.618,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2019.03,1588.562,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2019.06,1573.241,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
SSSQ.SFRS2111CS,2019.09,1604.027,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Repair and Maintenance,Sales (operating income),Current prices,Seasonally adjusted,,
